nid,field_ligacao_j,field_especificacao_j,field_referencia_j,field_numero_j,field_regiao_j,field_local_j,title,field_data_j,field_tempo_j,field_quantidade_j,field_producao_j,field_rolonum_j,field_tipo_video_j,field_numero_filme_j,field_pais_j,field_genero_j,field_idioma_original_j,field_legenda_j,field_versao_j,field_sistema_j,field_imagem_j,field_direcao_j,field_roteiro_j, field_fotografia_j,field_musica_j,field_elenco_j,field_premiacao_j
47689,4555,"Nome da Rosa (O). Sinopse: Um crime misterioso abala um mosteiro medieval no interior da Itália. Para desvendá-lo é chamado um sagaz monge franciscano (Sean Connery), que conta com a ajuda de um atento noviço (Christian Slater). No meio da investigação detetivesca que desenvolve o recém-chegado, outros assassinatos ocorrem.",294,294.0,,,Nome da Rosa (O),1986,,1.0,,,Comercial,0.0,,,,Não,,VHS/NTSC,Colorido,,,,,,
47690,4556,"Pixote - A Lei do mais Fraco. Sinopse: Este filme retrata com crueza a vida dos menores abandonados que vivem pelas ruas cometendo pequenos e grandes delitos e quando são recolhidos a uma instituição para recuperação - palco de agressões, perversões, homossexualismo, drogas, promiscuidade, violência - sentem o quanto o seu mundo é torpe e triste. Pixote e seus amigos vivem uma série de aventuras, com lances repletos de dramaticidade e violência.",296,296.0,,,Pixote - A Lei do mais Fraco,,,1.0,,,Comercial,0.0,,,,Não,,VHS/NTSC,Colorido,,,,,,
47691,4557,"A Festa de Babette. Sinopse: Baseado em conto de Isaak Dinesen. Em uma pequena vila dinamarquesa, Babette (Stephane Audran), fugindo da Comuna de Paris de 1871, encontra refúgio na casa de duas senhoras. Mais de uma década depois, a refugiada francesa ganha na loteria e se oferece, em agradecimento pela acolhida, para fazer o banquete em comemoração ao centenário do pai, já falecido, das duas senhoras. O jantar, uma verdadeira obra de arte, derrete os corações e as mentes dos sisudos convidadeos, que jamais imaginaram o prazer que o ato de comer poderia proporcionar.",297,297.0,,,Festa de Babette (A),1987,111',1.0,,,Comercial,0.0,,,,Não,,VHS/NTSC,Colorido,,,,,,
47692,4558,"Don Juan de Marco. Sinopse: Um rapaz usando uma máscara negra ameaça se jogar do alto de um prédio. O jovem afirma ser Don Juan, o lendário conquistador de mulheres. Por ter perdido seu primeiro e verdadeiro amor, caiu em profunda depressão. O psiquiatra Jack Mickler é chamado para salvá-lo. No início, o psiquiatra parece cansado, pronto para se aposentar. Mas à medida que Don Juan começa a descrever sua vida, Jack vai se sentidno revigorado.ambos se envolvem em um curioso relacionamento que beneficiará até a mulher do psiquiatra, sempre relegada a segundo plano pelo marido.",298,298.0,,,Don Juan de Marco,1987,95',1.0,"Francis F.Coppola, Fred Fuchs, Patrick Palmer",,Comercial,0.0,,,,Não,,VHS/NTSC,Colorido,,,,,,
47693,4559,"Loucuras do Rei George (As). Sinopse: Rei da Grã-Bretanha e Irlanda, George III (Nigel Hawthorne) se interessa pelo povo e, por isso, tem o seu amor. As intirgas e rivalidades da corte o deixam indiferente mas ele lamenta a perda recente das colônias americanas. George III é grosseiro e imprevisível, alterna explosões de raiva e de riso, apronta cenas memoráveis. São os traços de uma personalidade vigorosa, pensa a corte, até que se percebe que ele está exagerando e possivelmente ficando loucao. À medida que o rei parece incapaz de exercer o poder, começam as maquinações e de o trono e, para alcançar seu objetivo, entrega o pai à  precária medicina do século XVIII.",300,300.0,,,Loucuras do Rei George (As),1994,110',1.0,"Stephen Evans, David Parfitt",,Comercial,0.0,,,,Não,,VHS/NTSC,Colorido,,,,,,
47694,4560,"A Excêntrica Família de Antonia. Sinopse: Uma fábula existencial sobre a força das mulheres, narrada com extrema sensibilidade e delicadeza pela diretora holandesa Marleen Gorris. Conta a trajetória de Antonia (Willeke van Ammelrooy), que volta à sua terra natal para o enterro da mãe e mergulha em seus fantasmas pessoais mais profundos. Resolve então ficar na cidade, trabalhando na fazenda pertencente à família, começa uma nova vida ao lado da filha e, depois, da neta e da bisneta. Esta torna-se escritora e é sob o ponto de vista delaque a história - recheada de elementos de realismo mágico - é contada.",303,303.0,,,Excêntrica Família de Antonia (A),1995,98',1.0,,,Comercial,0.0,,,,Não,,VHS/NTSC,Colorido,,,,,,
47695,4561,Festim Diabólico.,304,304.0,,,Festim Diabólico,,105',1.0,,,Comercial,0.0,,,,Não,,VHS/NTSC,Colorido,,,,,,
47696,4562,"Na Rota dos Orixás. Sinopse: Registra a africanidade ancestral presente em terreiros de Salvador e São Luís; as danças sagradas e rituais de orixás nos antigos reinos iorubás de Keto e jejes de Abomey, a comunidade dos ""brasileiros""em Benin, onde as tradições brasileiras do século XIX são mantidas até hoje por descendentes de ex-escravos da Bahia que retornaram à África; e a resistência dos negros na Bahia e no Maranhão através da cultura e da religião afro-brasileira.",305,305.0,,,Na Rota dos Orixás,1998,52',1.0,Itaú Cultural,,Comercial,0.0,,,,Não,,,Colorido,,,,,,
47697,4563,"Apocalipse Now. Sinopse: A visão altamente chocante de Francis F. Coppola sobre as trevas que habitam o coração do homem revelada através da loucura peculiar que foi a Guerra do Vietnam. Trata-se da história do Tenente Williard (Martin Sheen) que recebe ordens superiores para procurar o acampamento do misterioso Coronel Kurtz (Marlon Brando) e arrasar seu comando a qualquer preço. Esta missão, perigosa e altamente difícil, torna-se uma épica jornada dentro de Williard, quando ele reconhece um aspecto de sua própria alma na pessoa estranha do Coronel Kurtz, tornando sua missão ainda mais árdua.",306,306.0,,,Apocalipse Now,1979,,1.0,Francis F.Coppola,,Comercial,0.0,,,,Não,,VHS/NTSC,Colorido,,,,,,
47698,4564,Greve USP. Local: Secretaria da Ciência e Tecnologia. Cineasta Luís Gustavo da Silva.,307,307.0,,,Greve USP,2000,,1.0,,,Comercial,0.0,,,,Não,,VHS,Colorido,,,,,,
47699,4565,"Uma Cidade sem Passado. Sinopse: Na Alemanha da década de 70, a jovem Sonja, uma estudante querida em sua comunidade, premiada como ensaísta, resolve se inscrever num concurso de monografias sobre o tema ""Minha cidade durante o Terceiro Reich"". Usando das relações e do prestígio de seus parentes, Sonja pensa que será fácil obter informações os arquivos de sua cidade, mas nem todos querem colaborar. Ninguém quer remexer o passado, se envolver. E a jovem tem que enfrentar a sociedade numa desagradável busca, num momento inoportuno. Ela insiste, mas a cidade quer silenciá-la. Sonja resolve atingir seu objetivo, nem que para tanto leve toda sua vida para ter acesso aos arquivos, às verdades os que viveram sob o regime nazista. Baseado numa história real.",285,285.0,,,Uma Cidade sem Passado,1990,92',1.0,"Michael Senftleben, Eine Sentana",,Comercial,0.0,,,,Não,,VHS/NTSC,Colorido,,,,,,
47700,4639,"Monty Python em busca do Cálice Sagrado. Sinopse: Ano de 932 d.C.. O Rei Arthur convence seus companheiros, Sir Lancelot, o Bravo, Sir Galahad, o Puro, Sir Robin, o Quase Bravo, para juntarem-se a lel na formação da confraria da Távola Redonda. Seu objetivo inicial é Camelot mas, diante de uma aparição divina, eles mudam sua orientação para a busca do Cálice Sagrado. Diversas aventuras (e trapalhadas) terão então início, nesta épica procura por toda a Europa. Mais uma loucura do Monty Python, como sempre, divertidíssima.",309,309.0,,,Monty Python em Busca do Cálice Sagrado,,,1.0,,,Comercial,0.0,,,,Não,,,Colorido,,,,,,
47701,4640,"Encuentro Ritual. Los Dansaq em Huacaña. Sinopse: Os dançarinos de tijeras são mediadores entre os habitantes dos Andes do Peru e os deuses da montanha. São atribuídos a eles poderes sobrenaturais e estão cercados por um halo de mistério. A execução da dança requer um grade preparo físico e espiritual. Este documento etonográfico mostra a participação dos dansaq ""Alacron"", ""Halcrón"" e ""Paqari"" na festa quechua da água e na celebração católica em louvor a San Izidro Labrador no distrito de Huacana, província de Sucre, departamento de Ayacucho, em julho de 1997. O papel dos dançarinos tijeras é decisivo para reproduzir o universo simbólico de uma cultura que se defende para sobreviver.",310,310.0,,Peru,Encuentro Ritual. Los Dansaq em Huacaña,1998,,1.0,TV Cultura (Peru),,Comercial,0.0,,,,Não,,,Colorido,,,,,,
47702,4641,México Insurgente.,311,311.0,,,México Insurgente.,,,2.0,,,Comercial,0.0,,,,Não,,,Colorido,,,,,,
47703,4642,La Historia a Fondo: Chiapas.,312,312.0,,,La Historia a Fondo: Chiapas,,,1.0,,,Comercial,0.0,,,,Não,,,Colorido,,,,,,
47704,4643,Fiesta de la Palabra.,313,313.0,,,Fiesta de la Palabra,,,1.0,,,Comercial,0.0,,,,Não,,,Colorido,,,,,,
47705,4644,Expedição dos Llanganattis/Chiapas/ Antes que as Luzes se Apaguem.,314,314.0,,,Expedição dos Llanganattis/Chiapas/ Antes que as Luzes se Apaguem.,,,1.0,,,Comercial,0.0,,,,Não,,,Colorido,,,,,,
47706,4645,I el Che Vive !,315,315.0,,,I el Che Vive !,,,1.0,,,Comercial,0.0,,,,Não,,,Colorido,,,,,,
47707,4646,Cuando Pienso em El Che. Los Hieleros del Chimborazo. La avenida de los Volcanes.,316,316.0,,,Cuando Pienso en El Che. Los Hieleros del Chimborazo. La avenida de los Volcanes.,,,1.0,,,Comercial,0.0,,,,Não,,,Colorido,,,,,,
47708,4647,Entre Marx y uma Mujer Desnuda.,317,317.0,,,Entre Marx y uma Mujer Desnuda,,,1.0,,,Comercial,0.0,,,,Não,,,Colorido,,,,,,
47709,4648,El Llentimiento Indigena - Ecuador.,318,318.0,,,El Llentimiento Indigena - Ecuador,,,1.0,,,Comercial,0.0,,,,Não,,,Colorido,,,,,,
47710,4649,El Sueño de Waylla Wisa.,319,319.0,,,El Sueño de Waylla Wisa.,,,1.0,,,Comercial,0.0,,,,Não,,,Colorido,,,,,,
47711,4650,Surcando al Alba... (Por El Sendero Luminoso).,320,320.0,,,Surcando al Alba... (Por El Sendero Luminoso),,,1.0,,,Comercial,0.0,,,,Não,,,Colorido,,,,,,
47712,4655,O Leão no Inverno.,135,135.0,,Inglaterra,Leão no Inverno (O),1968,134',1.0,,,Comercial,0.0,,,,Não,,,Colorido,,,,,,
47713,4656,Entrevista: Profa. Dra. Geraldine Porto Witter - Programa da CNT. (*),322,322.0,,Brasil,Entrevista: Profa. Dra. Geraldine Porto Witter (*),,,2.0,,,Comercial,0.0,,,,Não,,VHS,Colorido,,,,,,
47714,4657,Churchill (4 episódios) - Os Micróbios e o Homem (2 episódios). 1. Churchill (4 episódios)  -  2. Os Micróbios e o Homem (2 episódios).,323,323.0,,,Churchill (4 episódios) - Os Micróbios e o Homem (2 episódios),1994,,1.0,,,Comercial,0.0,,,,Não,,VHS,Colorido,,,,,,
47715,4658,Senhores do Holocausto. Programa TV 2 Cultura (*) Projeto Manhattan de produção da bomba atômica.,324,324.0,,,Senhores do Holocausto.,,,1.0,,,Comercial,0.0,,,,Não,,VHS,Colorido,,,,,,
47716,4659,Tlacuilo. História da Arte Mexicana. (Academia Mexicana de Ciências e Artes).,325,325.0,América do Norte,México,Tlacuilo. História da Arte Mexicana,,,1.0,,,Comercial,0.0,,,,Não,,VHS,Colorido,,,,,,
47717,4660,Tortura nas Delegacias.,326,326.0,,Brasil,Tortura nas Delegacias,,,1.0,,,Comercial,0.0,,,,Não,,VHS,Colorido,,,,,,
47718,4661,Documentário: Cuba.,327,327.0,,,Documentário: Cuba,,,1.0,,,Comercial,0.0,,,,Não,,NTSC,Colorido,,,,,,
47719,4662,Documentário: México. (Buried Mirror),328,328.0,,,Documentário: México,,,1.0,,,Comercial,0.0,,,,Não,,VHS,Colorido,,,,,,
47720,4663,São Paulo Sociedade Anônima. Anos 1957 e 1961.,329,329.0,,Brasil,São Paulo Sociedade Anônima. Anos 1957 e 1961,,,1.0,,,Comercial,0.0,,,,Não,,VHS,Colorido,,,,,,
47721,4664,"Inferno Branco. Sinopse: Dois casais de namorados que praticam esqui na neve, alugam um chalé isolado, invadido por dois assaltantes de banco - um deles psicopata violento. Puro desperdício: há sangue, violência, falsos mortos ressucitando na neve, suspense amadorístico e personagens inconsistentes.",330,330.0,,EUA,Inferno Branco,1990,83',1.0,,,Comercial,0.0,,,,Não,,,Colorido,,,,,,
47722,4665,Jornadas O Itinerário do Prata: Sucre.,331,331.0,,,Jornadas. O Itinerário do Prata: Sucre,,,1.0,,,Comercial,0.0,,,,Não,,Pal-M,Colorido,,,,,,
47723,4666,"Lira do Delírio (A). Sinopse: Durante carnaval em Niterói, filho de uma dançarina da boate Lira do Delírio, é sequestrado. Com ajuda de um jornalista, ela mergulha no submundo carioca e defronta-se com vários tipos de marginais. A partir de um roteiro criativo, o diretor Lima Jr. soube extrair o máximo de um elenco excepcional, criando um dos mais belos e instigantes filmes brasileiros dos anos 70.",332,332.0,,Brasil,Lira do Delírio (A),1978,105',1.0,,,Comercial,0.0,,,,Não,,,Colorido,,,,,,
47724,4667,"Acusados. Sinopse: Garota é violentada num bar para homens por vários fregueses, incentivados pelos aplausos de outros. No Tribunal, sua advogada resolve processar também, os homens que incentivaram o estupro. Inspirado em caso real, o ponto alto do filme é a interpretação de Jodie Foster, que ganhou o Oscar por esse filme. Ela pesquisou as situações e os ambientes mostrados no filme, e valeu-se da experiência da própria Kelly McGillis (que interpretou a advogada). A atriz foi estuprada em seu apartamento, em 1982, e na época, não denunciou a violência à polícia.",333,333.0,,EUA,Acusados,1988,105',1.0,,,Comercial,0.0,,,,Não,,,Colorido,,,,,,
47725,4668,"A Grande Cidade. Sinopse: Mulher nordestina chega ao Rio de Janeiro procurando o noivo que se tornou assassino perseguido pela polícia. Com este filme, o diretor Carlos Diegues introduz no Cinema Novo a temática urbana. Destaca-se a interpretação de Anecy Rocha.",334,334.0,,Brasil,Grande Cidade (A),1966,83',1.0,,,Comercial,0.0,,,,Não,,,Colorido,,,,,,
47726,4669,"A Falecida. Sinopse: Num subúrbio do Rio, mulher vive entre a realidade e a fantasia, procurando fugir da vida medíocre e monótona, da qual faz parte um marido fanático por futebol e um sonho: ser enterrada num luxuoso caixão de defunto. Brilhante adaptação da peça homônima de Nelson Pereira dos Santos, com imagens fortes, interpretações marcantes e narrativa direta. Grande momento de Fernanda Montenegro, num filme em que brilha a consistência do diretor Hirszman.",335,335.0,,Brasil,Falecida (A),1965,90',1.0,,,Comercial,0.0,,,,Não,,,Colorido,,,,,,
47727,4672,A Letra Escarlate. (*),336,336.0,,,Letra Escarlate (A) (*),,,,,,Comercial,0.0,,,,Não,,,Colorido,,,,,,
47728,4673,"Como Dizer Mentiras e Ganhar Guerras: Bagdá, Kuwait.",338,338.0,,,"Como Dizer Mentiras e Ganhar Guerras: Bagdá, Kuwait",,,1.0,,,Comercial,0.0,,,,Não,,VHS,Colorido,,,,,,
47729,4674,"Lúcio Flávio, o Passageiro da Agonia. Sinopse: A história do bandido que exerceu fascínio sobre certas faixas da população carioca nos anos 70, espécie de marginal ""consciente"" que, pouco antes de ser morto, revelou aspectos da corrupção policial. Direção precisa e competente, com grandes interpretações. Denuncia ousadia do Esquadrão da Morte, numa época em que isso era bem pouco freqüente, baseado em romance de José Loureiro.",339,339.0,,,"Lúcio Flávio, o Passageiro da Agonia",,120',1.0,,,Comercial,0.0,,,,Não,,,Colorido,,,,,,
47730,4675,"Azyllo Muito Louco. Sinopse: Padre recém-chegado a vilarejo praiano, manda construir sanatório para cuidar da saúde mental da população, mas enfrenta resistências. Desastrada metáfora política, inspirada no conto ""O Alienista"", de Machado de Assis, com trilha sonora irritante e interpretações exageradas. Filmado em Parati.",340,340.0,,Brasil,Azyllo Muito Louco,1971,100',,,,Comercial,0.0,,,,Não,,,Colorido,,,,,,
47731,4676,"Sétimo Selo (O).  Sinopse: No século XIV, cavaleiro sueco volta de luta nas Cruzadas e encontra sua terra natal assolada pela Peste Negra; quando a morte lhe aparece, ele propõe um jogo de xadez, para adiar a sua hora. Parábola existencial e religiosa sobre a relação solitária e incerta que o homem tem por vezes perante Deus. Bergman exercita todo o seu talento com este filme e m preto e branco belíssimo, bastante prejudicado pela cópia precária existente no mercado. Contemporâneo de ""Morangos Silvestres"", outra obra-prima do diretor, o filme é fruto de uma das poucas concepções não-realistas de sua carreira. Considerado por muitos um dos melhores filmes de Bergman.",341,341.0,,,Sétimo Selo (O),1957,102',1.0,,,Comercial,0.0,,,,Não,,,Colorido,,,,,,
47732,4677,Porto das Caixas.,342,342.0,,Brasil,Porto das Caixas,1963,76',1.0,,,Comercial,0.0,,,,Não,,,Colorido,,,,,,
47733,4678,Bang-Bang. (Filme de Glauber Rocha).,343,343.0,,,Bang-Bang,1970,,1.0,,,Comercial,0.0,,,,Não,,VHS,Colorido,,,,,,
47734,4679,"Como era Gostoso o meu Francês. Sinopse: Em meados do século XVI, um negociante francês naufraga em costas brasileiras e é encontrado pro uma tribo indígena. A tribo pretende devorá-lo, e, ao mesmo tempo em que vive o drama da morte iminente, o francês tem uma profunda relação amorosa com uma bela índia - falado em tupi - com legendas em português.",344,344.0,,Brasil,Como Era Gostoso o meu Francês,1972,84',1.0,,,Comercial,0.0,,,,Não,,VHS,Colorido,,,,,,
47735,4824,"Sócio de Deus (O). Sinopse: Em 1913, mulher americana, desiludida com a vida pacata, dedicada à memória do pai, decide empregar-se como governanta dos Miranda, latifundiários mexicanos. Projeto pessoal da atriz Jane Fonda, o filme se utiliza de uma história de amor para atingir objetivos políticos (o envolvimento da governanta com o líder rebelde).",36,36.0,,,Sócio de Deus (O).,1990,129',1.0,,,Comercial,0.0,,,,Não,,VHS/NTSC,Colorido,,,,,,
47736,4847,La Noche Escura.,345,345.0,,,La Noche Escura,,,1.0,,,Comercial,0.0,,,,Não,,,Colorido,,,,,,
47737,5051,"Nasca Maravilla Milenaria. (*) Flight Paths to the Gads (BBC), The Nasca Lines - (Discovery Channel)",321,321.0,,,Nasca Maravilla Milenaria - Peru; Flight Paths to the Gads (BBC); The Nosca Lines (Discovery Ch.),,,1.0,,,Comercial,0.0,,,,Não,,,Colorido,,,,,,
47738,5604,Thirty two short films about Glenn Gould. Sinopse: O gênio e excêntrico Glenn Gould em 32 curtas. Mostra Internacional de Cinema/Cultura.,292,292.0,,,Thirty Two Short Films about Glenn Gould,1997,,,TV Cultura/SP,,Comercial,0.0,,,,Não,,Pal-M,Colorido,,,,,,
